exposure.id	exposure.trait	exposure.sample_size	exposure.sex	exposure.note	year	author	consortium	outcome.id	outcome.sample_size	N_case	outcome.year	outcome.nsnp	mr.pval	mr.b	mr.se	mr.method	mr.moescore
prot-a-2039	Neurofascin	3301.0	Males and Females	NA	2018	Sun BB	NA	ukb-b-16890	462933.0	10303	2018.0	9851867	0.0044797997824581205	-0.00119587378029811	4.20750714246491e-4	FE IVW	1
prot-a-2039	Neurofascin	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1166	21695.0	3611	2015.0	13011123	7.344410786327829e-42	0.0729901437595069	0.0053845149158795	FE IVW	1
prot-a-2039	Neurofascin	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1133	69970.0	27078	2017.0	10680257	0.862923278926064	-0.00195102250947387	0.0113001767744206	FE IVW	1
prot-a-2039	Neurofascin	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1131	32498.0	14910	2017.0	10680257	0.134265948733971	-0.0414135182106987	0.0276552988173613	FE IVW	1
prot-a-2039	Neurofascin	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1136	50225.0	7333	2017.0	10680257	0.324821103239521	0.0295327577888291	0.0299947076341026	FE IVW	1
prot-a-2039	Neurofascin	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1129	106776.0	61282	2017.0	10680257	0.43973912952080296	-0.006509159863897229	0.00842463762804084	FE IVW	1
prot-a-2039	Neurofascin	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1130	89677.0	46785	2017.0	10680257	0.6108255136994499	0.00441635800086451	0.00867832096708262	FE IVW	1
prot-a-2039	Neurofascin	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1137	22068.0	4480	2017.0	10680257	0.0131599029991926	-0.0511265941000861	0.0206204473731995	FE IVW	1
prot-a-2082	Neuropeptide W	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1165	37954.0	2900	2015.0	12940150	0.2868888283944939	-0.0662174491930403	0.0621776727188033	FE IVW	1
prot-a-2082	Neuropeptide W	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.0432627403336481	-0.00842002478896925	0.00416592752973564	FE IVW	1
prot-a-2082	Neuropeptide W	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.0013862714980829099	0.0358889599625456	0.0112240887914467	FE IVW	1
prot-a-2082	Neuropeptide W	3301.0	Males and Females	NA	2018	Sun BB	NA	ukb-a-55	337159.0	7480	2017.0	10894596	0.29084103525565996	-8.30616042691554e-4	7.86360899018259e-4	FE IVW	1
prot-a-2082	Neuropeptide W	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.35517795933067403	0.00609363189835985	0.00659061418959891	FE IVW	1
prot-a-2082	Neuropeptide W	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1168	33832.0	15748	2015.0	13011123	3.65407543862406e-4	-0.0271547570816449	0.007619427959834209	FE IVW	1
prot-a-2082	Neuropeptide W	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1164	23059.0	1333	2015.0	8714606	0.373913354585016	-0.0680448143126483	0.0765264759837426	FE IVW	1
prot-a-2082	Neuropeptide W	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1134	21814.0	4226	2017.0	10680257	0.10109479150050901	0.083362256426756	0.0508440029980223	FE IVW	1
prot-a-2082	Neuropeptide W	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1163	6881.0	920	2015.0	8828662	0.0060481952690364296	-0.101371505992654	0.0369273981387888	FE IVW	1
prot-a-2082	Neuropeptide W	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1167	22286.0	4202	2015.0	13011123	3.6861337623309298e-9	-0.0590728971233897	0.0100162677079192	FE IVW	1
prot-a-2082	Neuropeptide W	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1132	83691.0	38197	2017.0	10680257	0.613665292436715	0.009672888786016859	0.0191599856073392	FE IVW	1
prot-a-2082	Neuropeptide W	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1135	55149.0	9655	2017.0	10680257	0.101084422352664	0.0592294070557559	0.0361238856044622	FE IVW	1
prot-a-2082	Neuropeptide W	3301.0	Males and Females	NA	2018	Sun BB	NA	ukb-d-C3_BREAST_3	361194.0	9721	2018.0	13217865	0.0452164142710525	-5.970906556049969e-4	2.9815242040705497e-4	FE IVW	1
prot-a-2082	Neuropeptide W	3301.0	Males and Females	NA	2018	Sun BB	NA	ukb-b-16890	462933.0	10303	2018.0	9851867	0.793260864319603	-1.3170586841319e-4	5.02543439215039e-4	FE IVW	1
prot-a-2082	Neuropeptide W	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1166	21695.0	3611	2015.0	13011123	0.885541443082587	0.00630228482435835	0.0437816426991119	FE IVW	1
prot-a-2082	Neuropeptide W	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1133	69970.0	27078	2017.0	10680257	5.94993735121705e-4	-0.048244133579917	0.0140494266491798	FE IVW	1
prot-a-2082	Neuropeptide W	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1131	32498.0	14910	2017.0	10680257	0.46402697056649794	0.0296167868429386	0.0404472714827261	FE IVW	1
prot-a-2082	Neuropeptide W	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1136	50225.0	7333	2017.0	10680257	0.726378848318862	0.0120866598421771	0.0345385932498657	FE IVW	1
prot-a-2082	Neuropeptide W	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1129	106776.0	61282	2017.0	10680257	2.1888289477022094e-99	0.0241120000557889	0.0011394586588436698	FE IVW	1
prot-a-2082	Neuropeptide W	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1130	89677.0	46785	2017.0	10680257	4.11226151247266e-11	-0.0256327572054512	0.0038837655971134103	FE IVW	1
prot-a-2082	Neuropeptide W	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1137	22068.0	4480	2017.0	10680257	0.521460104435447	0.0133450111551984	0.0208159222272602	FE IVW	1
ieu-a-1007	Neuroticism	170911.0	Males and Females	NA	2016	Okbay	NA	ieu-a-1165	37954.0	2900	2015.0	12940150	0.010504618992287	-5.31640587388145	1.6002358864768897	RE Egger	0.69
ieu-a-1007	Neuroticism	170911.0	Males and Females	NA	2016	Okbay	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.662147393028766	-0.0852564102564103	0.195116951578749	Simple median	0.75
ieu-a-1007	Neuroticism	170911.0	Males and Females	NA	2016	Okbay	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.368816456822025	-0.261714135626747	0.29121654714308604	Weighted median	0.78
ieu-a-1007	Neuroticism	170911.0	Males and Females	NA	2016	Okbay	NA	ukb-a-55	337159.0	7480	2017.0	10894596	0.7934977040664641	0.0017684334090909103	0.0067556407361541605	Simple median	0.79
ieu-a-1007	Neuroticism	170911.0	Males and Females	NA	2016	Okbay	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.906234796056863	0.0186813186813187	0.158599773876755	Simple median	0.73
ieu-a-1007	Neuroticism	170911.0	Males and Females	NA	2016	Okbay	NA	ieu-a-1168	33832.0	15748	2015.0	13011123	0.8995507009765551	-0.0264838048513333	0.209807704234798	FE IVW	0.75
ieu-a-1007	Neuroticism	170911.0	Males and Females	NA	2016	Okbay	NA	ieu-a-1164	23059.0	1333	2015.0	8714606	0.5159557383180899	-0.7873132227121569	1.16444292805144	Simple mode	0.72
ieu-a-1007	Neuroticism	170911.0	Males and Females	NA	2016	Okbay	NA	ieu-a-1134	21814.0	4226	2017.0	10680257	0.693748570347731	0.251345755693582	0.6383009891238001	Simple median	0.71
ieu-a-1007	Neuroticism	170911.0	Males and Females	NA	2016	Okbay	NA	ieu-a-1160	50225.0	7333	2015.0	195514	1.43865647368558e-6	-1.6200081436234	0.33613103693789603	FE IVW	1
ieu-a-1007	Neuroticism	170911.0	Males and Females	NA	2016	Okbay	NA	ieu-a-1162	89677.0	46785	2015.0	195514	6.56608089100272e-4	-0.9127964247505971	0.267911300543171	FE IVW	1
ieu-a-1007	Neuroticism	170911.0	Males and Females	NA	2016	Okbay	NA	ieu-a-1163	6881.0	920	2015.0	8828662	0.23714714773822895	-0.816833555876894	0.6909742651700022	FE IVW	0.69
ieu-a-1007	Neuroticism	170911.0	Males and Females	NA	2016	Okbay	NA	ieu-a-1167	22286.0	4202	2015.0	13011123	0.0763474148418718	-0.325879640146592	0.18387551203208896	FE IVW	0.71
ieu-a-1007	Neuroticism	170911.0	Males and Females	NA	2016	Okbay	NA	ieu-a-1132	83691.0	38197	2017.0	10680257	0.5639859293679	-0.137554109014383	0.238423763066203	Weighted median	0.75
ieu-a-1007	Neuroticism	170911.0	Males and Females	NA	2016	Okbay	NA	ieu-a-1135	55149.0	9655	2017.0	10680257	0.39365654798580796	-0.30342283785924296	0.35571051572293394	Weighted median	0.74
ieu-a-1007	Neuroticism	170911.0	Males and Females	NA	2016	Okbay	NA	ukb-d-C3_BREAST_3	361194.0	9721	2018.0	13217865	0.941169228346352	-5.92382828900693e-4	0.00802682677424841	Weighted median	0.8
ieu-a-1007	Neuroticism	170911.0	Males and Females	NA	2016	Okbay	NA	ukb-b-16890	462933.0	10303	2018.0	9851867	0.50319750767562	0.0040574294162272	0.00606068455145214	Penalised median	0.77
ieu-a-1007	Neuroticism	170911.0	Males and Females	NA	2016	Okbay	NA	ieu-a-1166	21695.0	3611	2015.0	13011123	0.36642436735054	-0.743194001753427	0.769693718472915	Penalised mode	0.66
ieu-a-1007	Neuroticism	170911.0	Males and Females	NA	2016	Okbay	NA	ieu-a-1133	69970.0	27078	2017.0	10680257	0.8246744576671959	-0.10517946685190101	0.444765885699896	Simple mode	0.74
ieu-a-1007	Neuroticism	170911.0	Males and Females	NA	2016	Okbay	NA	ieu-a-1131	32498.0	14910	2017.0	10680257	0.337416056054536	0.38219040351877703	0.39841245173122897	Penalised median	0.68
ieu-a-1007	Neuroticism	170911.0	Males and Females	NA	2016	Okbay	NA	ieu-a-1136	50225.0	7333	2017.0	10680257	0.186878852142857	-1.2343485169340802	0.855125392338677	Simple mode	0.71
ieu-a-1007	Neuroticism	170911.0	Males and Females	NA	2016	Okbay	NA	ieu-a-1129	106776.0	61282	2017.0	10680257	0.7603439968643241	-0.0626346153846154	0.20533981004601395	Simple median	0.73
ieu-a-1007	Neuroticism	170911.0	Males and Females	NA	2016	Okbay	NA	ieu-a-1130	89677.0	46785	2017.0	10680257	0.45439878124486893	-0.234285714285714	0.31317359107240195	Simple median	0.72
ieu-a-1007	Neuroticism	170911.0	Males and Females	NA	2016	Okbay	NA	ieu-a-1161	69970.0	27078	2015.0	195514	7.970738073409801e-9	-1.1295466757175	0.195793344844275	FE IVW	1
ieu-a-1007	Neuroticism	170911.0	Males and Females	NA	2016	Okbay	NA	ieu-a-1137	22068.0	4480	2017.0	10680257	0.269851389846289	1.02854234609784	0.874782059169904	Simple mode	0.69
ebi-a-GCST003770	Neuroticism	170911.0	NA	NA	2016	Okbay A	NA	ieu-a-1165	37954.0	2900	2015.0	12940150	0.159178218357133	-0.574054887923839	0.40775554389751895	FE IVW	0.71
ebi-a-GCST003770	Neuroticism	170911.0	NA	NA	2016	Okbay A	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.16473497728162698	0.322389210019268	0.18986081173366398	Simple mean	0.7
ebi-a-GCST003770	Neuroticism	170911.0	NA	NA	2016	Okbay A	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.610387926027541	-0.161904761904762	0.31775951227266996	Simple median	0.77
ebi-a-GCST003770	Neuroticism	170911.0	NA	NA	2016	Okbay A	NA	ukb-a-55	337159.0	7480	2017.0	10894596	0.6625184700994761	0.0033788871941443	0.007741951483653409	Weighted median	0.78
ebi-a-GCST003770	Neuroticism	170911.0	NA	NA	2016	Okbay A	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.5923280264827879	0.0944963006473822	0.17647505841417302	Penalised median	0.74
ebi-a-GCST003770	Neuroticism	170911.0	NA	NA	2016	Okbay A	NA	ieu-a-1168	33832.0	15748	2015.0	13011123	0.610204696832737	-0.282076700052838	0.519110974157492	Simple mode	0.69
ebi-a-GCST003770	Neuroticism	170911.0	NA	NA	2016	Okbay A	NA	ieu-a-1164	23059.0	1333	2015.0	8714606	0.34208061303804704	-0.8029546177184351	0.8451599890590401	Weighted median	0.68
ebi-a-GCST003770	Neuroticism	170911.0	NA	NA	2016	Okbay A	NA	ieu-a-1134	21814.0	4226	2017.0	10680257	0.5526498738837929	0.40497744375495204	0.682016683374512	Penalised median	0.71
ebi-a-GCST003770	Neuroticism	170911.0	NA	NA	2016	Okbay A	NA	ieu-a-1160	50225.0	7333	2015.0	195514	1.43865647368558e-6	-1.6200081436234	0.33613103693789603	FE IVW	1
ebi-a-GCST003770	Neuroticism	170911.0	NA	NA	2016	Okbay A	NA	ieu-a-1162	89677.0	46785	2015.0	195514	6.56608089100272e-4	-0.9127964247505971	0.267911300543171	FE IVW	1
ebi-a-GCST003770	Neuroticism	170911.0	NA	NA	2016	Okbay A	NA	ieu-a-1163	6881.0	920	2015.0	8828662	0.195052421521118	-0.9521629907657709	0.7348202647417771	FE IVW	0.66
ebi-a-GCST003770	Neuroticism	170911.0	NA	NA	2016	Okbay A	NA	ieu-a-1167	22286.0	4202	2015.0	13011123	0.176923372865915	0.501447967325636	0.319136917907493	RE IVW	0.68
ebi-a-GCST003770	Neuroticism	170911.0	NA	NA	2016	Okbay A	NA	ieu-a-1132	83691.0	38197	2017.0	10680257	0.286406342167539	0.127101503164385	0.119227898916409	FE IVW	0.75
ebi-a-GCST003770	Neuroticism	170911.0	NA	NA	2016	Okbay A	NA	ieu-a-1135	55149.0	9655	2017.0	10680257	0.332391370431723	-0.30157333744543297	0.28607515632694397	RE IVW	0.8
ebi-a-GCST003770	Neuroticism	170911.0	NA	NA	2016	Okbay A	NA	ukb-d-C3_BREAST_3	361194.0	9721	2018.0	13217865	0.373715444814822	0.00742767095238095	0.00835005727990104	Simple median	0.71
ebi-a-GCST003770	Neuroticism	170911.0	NA	NA	2016	Okbay A	NA	ukb-b-16890	462933.0	10303	2018.0	9851867	0.15481683490508402	0.00694714933726068	0.00426936387621447	Simple mean	0.76
ebi-a-GCST003770	Neuroticism	170911.0	NA	NA	2016	Okbay A	NA	ieu-a-1166	21695.0	3611	2015.0	13011123	0.0384009198348615	4.6860856133011906	1.5414578379291102	RE Egger	0.66
ebi-a-GCST003770	Neuroticism	170911.0	NA	NA	2016	Okbay A	NA	ieu-a-1133	69970.0	27078	2017.0	10680257	0.737737863353353	-0.240795755767987	0.6707264144053959	Simple mode	0.67
ebi-a-GCST003770	Neuroticism	170911.0	NA	NA	2016	Okbay A	NA	ieu-a-1131	32498.0	14910	2017.0	10680257	0.150422927163596	0.6200233315009059	0.431158847480096	Weighted median	0.69
ebi-a-GCST003770	Neuroticism	170911.0	NA	NA	2016	Okbay A	NA	ieu-a-1136	50225.0	7333	2017.0	10680257	0.0875675192591302	-0.686439199637213	0.401809201756885	FE IVW	0.74
ebi-a-GCST003770	Neuroticism	170911.0	NA	NA	2016	Okbay A	NA	ieu-a-1129	106776.0	61282	2017.0	10680257	0.984009934304417	-0.00521739130434785	0.260323964632614	Simple median	0.76
ebi-a-GCST003770	Neuroticism	170911.0	NA	NA	2016	Okbay A	NA	ieu-a-1130	89677.0	46785	2017.0	10680257	0.102980205038619	0.43018912696834005	0.26382677788028897	Weighted median	0.69
ebi-a-GCST003770	Neuroticism	170911.0	NA	NA	2016	Okbay A	NA	ieu-a-1161	69970.0	27078	2015.0	195514	7.970738073409801e-9	-1.1295466757175	0.195793344844275	FE IVW	1
ebi-a-GCST003770	Neuroticism	170911.0	NA	NA	2016	Okbay A	NA	ieu-a-1137	22068.0	4480	2017.0	10680257	0.311161450419681	0.495533943864715	0.489277085594755	FE IVW	0.66
ebi-a-GCST005327	Neuroticism	168105.0	NA	NA	2018	Turley P	NA	ieu-a-1165	37954.0	2900	2015.0	12940150	0.0218115916669499	-6.1423342159816094	2.67799354883154	FE Egger	0.67
ebi-a-GCST005327	Neuroticism	168105.0	NA	NA	2018	Turley P	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.7387790894879641	-0.16815826660386302	0.487004787839521	Simple mean	0.74
ebi-a-GCST005327	Neuroticism	168105.0	NA	NA	2018	Turley P	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.29525367911846695	-0.506666666666667	0.484076770455432	Simple median	0.75
ebi-a-GCST005327	Neuroticism	168105.0	NA	NA	2018	Turley P	NA	ukb-a-55	337159.0	7480	2017.0	10894596	0.8240226692567391	0.00169299282320432	0.007333280127431441	RE IVW	0.82
ebi-a-GCST005327	Neuroticism	168105.0	NA	NA	2018	Turley P	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.32724255760099297	0.253481414283132	0.258738164786611	Weighted median	0.69
ebi-a-GCST005327	Neuroticism	168105.0	NA	NA	2018	Turley P	NA	ieu-a-1168	33832.0	15748	2015.0	13011123	0.16397397360423902	0.760448919592673	0.46645689055323797	Penalised mode	0.76
ebi-a-GCST005327	Neuroticism	168105.0	NA	NA	2018	Turley P	NA	ieu-a-1164	23059.0	1333	2015.0	8714606	0.6392828471125289	-0.630817692307692	1.34588299151373	Simple median	0.73
ebi-a-GCST005327	Neuroticism	168105.0	NA	NA	2018	Turley P	NA	ieu-a-1134	21814.0	4226	2017.0	10680257	0.8079081543433639	0.23492392093501002	0.9662659486281909	Penalised median	0.7
ebi-a-GCST005327	Neuroticism	168105.0	NA	NA	2018	Turley P	NA	ieu-a-1160	50225.0	7333	2015.0	195514	4.5501230990417e-6	-2.2899391060850696	0.499492842414134	FE IVW	1
ebi-a-GCST005327	Neuroticism	168105.0	NA	NA	2018	Turley P	NA	ieu-a-1162	89677.0	46785	2015.0	195514	0.00101694145238358	-1.29314062744694	0.393554589963854	FE IVW	1
ebi-a-GCST005327	Neuroticism	168105.0	NA	NA	2018	Turley P	NA	ieu-a-1163	6881.0	920	2015.0	8828662	0.781648476390516	0.8476580693385541	2.9569016035543503	Simple mode	0.66
ebi-a-GCST005327	Neuroticism	168105.0	NA	NA	2018	Turley P	NA	ieu-a-1167	22286.0	4202	2015.0	13011123	0.0053530376682278105	0.888799948172132	0.319140063955576	FE IVW	0.73
ebi-a-GCST005327	Neuroticism	168105.0	NA	NA	2018	Turley P	NA	ieu-a-1132	83691.0	38197	2017.0	10680257	0.687952816376324	-0.162142857142857	0.40370719362206503	Simple median	0.74
ebi-a-GCST005327	Neuroticism	168105.0	NA	NA	2018	Turley P	NA	ieu-a-1135	55149.0	9655	2017.0	10680257	0.903357029481073	0.066048767951789	0.543961809508795	Penalised median	0.75
ebi-a-GCST005327	Neuroticism	168105.0	NA	NA	2018	Turley P	NA	ukb-d-C3_BREAST_3	361194.0	9721	2018.0	13217865	0.762276302162563	-0.00396577073583863	0.013110291175362	Weighted median	0.81
ebi-a-GCST005327	Neuroticism	168105.0	NA	NA	2018	Turley P	NA	ukb-b-16890	462933.0	10303	2018.0	9851867	0.822084964248991	-0.0036821312828681603	0.0156741725453648	Simple mode	0.8
ebi-a-GCST005327	Neuroticism	168105.0	NA	NA	2018	Turley P	NA	ieu-a-1166	21695.0	3611	2015.0	13011123	0.16747533879606696	-0.8022467365060942	0.520966474114399	Simple mean	0.68
ebi-a-GCST005327	Neuroticism	168105.0	NA	NA	2018	Turley P	NA	ieu-a-1133	69970.0	27078	2017.0	10680257	0.38598289761519605	0.412053571428572	0.475304544064189	Simple median	0.75
ebi-a-GCST005327	Neuroticism	168105.0	NA	NA	2018	Turley P	NA	ieu-a-1131	32498.0	14910	2017.0	10680257	0.41633024972209104	-0.369044895761367	0.454039034824633	FE IVW	0.73
ebi-a-GCST005327	Neuroticism	168105.0	NA	NA	2018	Turley P	NA	ieu-a-1136	50225.0	7333	2017.0	10680257	0.0559507426622145	-1.26939665141653	0.664112147882464	Penalised median	0.69
ebi-a-GCST005327	Neuroticism	168105.0	NA	NA	2018	Turley P	NA	ieu-a-1129	106776.0	61282	2017.0	10680257	0.840889494065282	-0.0653125	0.325333000751823	Simple median	0.82
ebi-a-GCST005327	Neuroticism	168105.0	NA	NA	2018	Turley P	NA	ieu-a-1130	89677.0	46785	2017.0	10680257	0.145244309099371	0.787549499950504	0.45672105867114	Penalised mode	0.75
ebi-a-GCST005327	Neuroticism	168105.0	NA	NA	2018	Turley P	NA	ieu-a-1161	69970.0	27078	2015.0	195514	5.57054512648059e-8	-1.5975410328144801	0.29409457936602695	FE IVW	1
ebi-a-GCST005327	Neuroticism	168105.0	NA	NA	2018	Turley P	NA	ieu-a-1137	22068.0	4480	2017.0	10680257	0.208105054624821	1.05872651122223	0.841064721314934	Penalised median	0.74
ebi-a-GCST004623	Neutrophil percentage of granulocytes	170672.0	NA	NA	2016	Astle WJ	NA	ieu-a-1165	37954.0	2900	2015.0	12940150	0.504712683185829	0.120005745005816	0.179347637380634	Weighted mode	0.73
ebi-a-GCST004623	Neutrophil percentage of granulocytes	170672.0	NA	NA	2016	Astle WJ	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.502678559324026	0.0257542859580604	0.0384231074385762	Penalised median	0.77
ebi-a-GCST004623	Neutrophil percentage of granulocytes	170672.0	NA	NA	2016	Astle WJ	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.0832684418092211	-0.14159209029938902	0.0810792201094086	Penalised mode	0.84
ebi-a-GCST004623	Neutrophil percentage of granulocytes	170672.0	NA	NA	2016	Astle WJ	NA	ukb-a-55	337159.0	7480	2017.0	10894596	0.156794350365868	0.00401730509236868	0.0028189901201910303	Weighted mode	0.75
ebi-a-GCST004623	Neutrophil percentage of granulocytes	170672.0	NA	NA	2016	Astle WJ	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.95054162021567	-0.00456236614640315	0.0733903178726413	Simple mode	0.84
ebi-a-GCST004623	Neutrophil percentage of granulocytes	170672.0	NA	NA	2016	Astle WJ	NA	ieu-a-1168	33832.0	15748	2015.0	13011123	0.15898817600717702	0.0515955022184864	0.0364061167146127	RE IVW	0.75
ebi-a-GCST004623	Neutrophil percentage of granulocytes	170672.0	NA	NA	2016	Astle WJ	NA	ieu-a-1164	23059.0	1333	2015.0	8714606	0.6676332329253821	-0.10640488017766399	0.24718368073331895	RE Egger	0.72
ebi-a-GCST004623	Neutrophil percentage of granulocytes	170672.0	NA	NA	2016	Astle WJ	NA	ieu-a-1134	21814.0	4226	2017.0	10680257	0.834325362866858	0.0296399702108798	0.14171131169585902	Weighted median	0.67
ebi-a-GCST004623	Neutrophil percentage of granulocytes	170672.0	NA	NA	2016	Astle WJ	NA	ieu-a-1160	50225.0	7333	2015.0	195514	0.676126995035772	-0.10260214455697099	0.24560422513998698	FE IVW	1
ebi-a-GCST004623	Neutrophil percentage of granulocytes	170672.0	NA	NA	2016	Astle WJ	NA	ieu-a-1162	89677.0	46785	2015.0	195514	0.00139697779625594	-0.45820643659940896	0.143401263344408	FE IVW	1
ebi-a-GCST004623	Neutrophil percentage of granulocytes	170672.0	NA	NA	2016	Astle WJ	NA	ieu-a-1163	6881.0	920	2015.0	8828662	0.819263471308153	0.0708605513072294	0.30944296440263597	RE Egger	0.74
ebi-a-GCST004623	Neutrophil percentage of granulocytes	170672.0	NA	NA	2016	Astle WJ	NA	ieu-a-1167	22286.0	4202	2015.0	13011123	0.146311585418559	0.0598256601395967	0.0409203465463833	RE IVW	0.75
ebi-a-GCST004623	Neutrophil percentage of granulocytes	170672.0	NA	NA	2016	Astle WJ	NA	ieu-a-1132	83691.0	38197	2017.0	10680257	0.71022026115125	0.0165475701272232	0.0445353571635722	Simple median	0.76
ebi-a-GCST004623	Neutrophil percentage of granulocytes	170672.0	NA	NA	2016	Astle WJ	NA	ieu-a-1135	55149.0	9655	2017.0	10680257	0.473701425661254	-0.0510890099679712	0.071306597258591	Simple median	0.72
ebi-a-GCST004623	Neutrophil percentage of granulocytes	170672.0	NA	NA	2016	Astle WJ	NA	ukb-d-C3_BREAST_3	361194.0	9721	2018.0	13217865	0.562525019263946	0.0014833812100294198	0.00256155035649786	FE Egger	0.76
ebi-a-GCST004623	Neutrophil percentage of granulocytes	170672.0	NA	NA	2016	Astle WJ	NA	ukb-b-16890	462933.0	10303	2018.0	9851867	0.35979938871575495	9.93653576910132e-4	0.00108088296975256	RE IVW	0.74
ebi-a-GCST004623	Neutrophil percentage of granulocytes	170672.0	NA	NA	2016	Astle WJ	NA	ieu-a-1166	21695.0	3611	2015.0	13011123	0.451567036429575	-0.100070511711957	0.132481439121666	Penalised mode	0.77
ebi-a-GCST004623	Neutrophil percentage of granulocytes	170672.0	NA	NA	2016	Astle WJ	NA	ieu-a-1133	69970.0	27078	2017.0	10680257	0.39492317304064	0.0535759018295668	0.0629768959219453	Weighted median	0.7
ebi-a-GCST004623	Neutrophil percentage of granulocytes	170672.0	NA	NA	2016	Astle WJ	NA	ieu-a-1131	32498.0	14910	2017.0	10680257	0.742319700491877	0.0397462949912895	0.120617083245235	RE Egger	0.69
ebi-a-GCST004623	Neutrophil percentage of granulocytes	170672.0	NA	NA	2016	Astle WJ	NA	ieu-a-1136	50225.0	7333	2017.0	10680257	0.0239564804848023	-0.318377738576593	0.139263946440276	RE Egger	0.81
ebi-a-GCST004623	Neutrophil percentage of granulocytes	170672.0	NA	NA	2016	Astle WJ	NA	ieu-a-1129	106776.0	61282	2017.0	10680257	0.8638704694351441	-0.0103168024576572	0.0600472517994249	Weighted mode	0.74
ebi-a-GCST004623	Neutrophil percentage of granulocytes	170672.0	NA	NA	2016	Astle WJ	NA	ieu-a-1130	89677.0	46785	2017.0	10680257	0.605678006192199	0.0247718134872995	0.0479839018922572	Simple median	0.78
ebi-a-GCST004623	Neutrophil percentage of granulocytes	170672.0	NA	NA	2016	Astle WJ	NA	ieu-a-1161	69970.0	27078	2015.0	195514	2.51817985453759e-6	-0.470977919879392	0.10006643771915401	FE IVW	1
ebi-a-GCST004623	Neutrophil percentage of granulocytes	170672.0	NA	NA	2016	Astle WJ	NA	ieu-a-1137	22068.0	4480	2017.0	10680257	0.8416131705563621	0.0358286718751157	0.17893708932126	RE Egger	0.74
prot-a-2337	Neutrophil-activating peptide 2	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1165	37954.0	2900	2015.0	12940150	0.32885266432742305	0.0883329495187605	0.0904654471945258	FE IVW	1
prot-a-2337	Neutrophil-activating peptide 2	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	2.67799823607569e-4	0.0728224625821554	0.0199808774116254	FE IVW	1
prot-a-2337	Neutrophil-activating peptide 2	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.9501795569109449	-0.00256444436554607	0.0410433930274791	FE IVW	1
prot-a-2337	Neutrophil-activating peptide 2	3301.0	Males and Females	NA	2018	Sun BB	NA	ukb-a-55	337159.0	7480	2017.0	10894596	0.00436232995952167	-9.42750764500683e-4	3.30708678751237e-4	FE IVW	1
prot-a-2337	Neutrophil-activating peptide 2	3301.0	Males and Females	NA	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.00109175724566175	0.0444820659429262	0.0136207934151402	FE IVW	1
