id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	lo_ci	up_ci	or	or_lci95	or_uci95	OR_CI	effect_direction	exposure_name	exposure_cat
prot-a-2616	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Protein S100-A13	Wald ratio	1	0.01407318053880177	0.00731805388017692	0.054470390027477396	-2.702050663449928e-4	0.02841656614394853	1.0141726739256287	0.9997298314357562	1.028824168485919	1.014 [1:1.029]	overlaps null	Protein S100-A13 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2616	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Protein S100-A13	NO SENSITIVITY	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Protein S100-A13 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2720	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Protein shisa-3 homolog	Inverse variance weighted	3	0.033836929420630234	0.040548461977216385	0.4040098740786826	-0.045638056054713876	0.11331191489597434	1.034415910171988	0.9553876964108532	1.119981217297145	1.034 [0.955:1.12]	overlaps null	Protein shisa-3 homolog (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2720	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Protein shisa-3 homolog	MR Egger	3	-0.023123921178862118	0.059838756330981624	0.7652401527173446	-0.1404078835875861	0.09416004122986185	0.9771413877575656	0.8690037107501618	1.0987355748395502	0.977 [0.869:1.099]	overlaps null	Protein shisa-3 homolog (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2720	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Protein shisa-3 homolog	Weighted median	3	0.01701023576781276	0.0157262447231991	0.27940968478661704	-0.01381320388965748	0.047833675425282995	1.0171557336418757	0.9862817606534655	1.0489961669726708	1.017 [0.986:1.049]	overlaps null	Protein shisa-3 homolog (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-3093	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Protein-tyrosine sulfotransferase 2	Inverse variance weighted	4	0.05933724787576086	0.028970466658012076	0.04054061584562638	0.002555133226057195	0.11611936252546454	1.0611330452677754	1.002558400361021	1.1231299237568497	1.061 [1.003:1.123]	positive	Protein-tyrosine sulfotransferase 2 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-3093	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Protein-tyrosine sulfotransferase 2	MR Egger	4	0.23843174592298103	0.13639785386046072	0.2225630497237892	-0.028908047643521978	0.5057715394894841	1.269257071109959	0.9715057926065376	1.658264443529773	1.269 [0.972:1.658]	overlaps null	Protein-tyrosine sulfotransferase 2 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-3093	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Protein-tyrosine sulfotransferase 2	Weighted median	4	0.04351891758756668	0.0257778825113235	0.09136765970503521	-0.007005732134627379	0.09404356730976074	1.0444797531623227	0.993018750799754	1.0986076082525238	1.044 [0.993:1.099]	overlaps null	Protein-tyrosine sulfotransferase 2 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2609	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Reticulon-4 receptor	Inverse variance weighted	3	-0.008436708964991902	0.019034938009524497	0.6576049520836913	-0.045745187463659916	0.028871769533676116	0.9915987801900686	0.9552853498632098	1.0292925993424156	0.992 [0.955:1.029]	overlaps null	Reticulon-4 receptor (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2609	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Reticulon-4 receptor	MR Egger	3	0.037425867138451606	0.05943557215380494	0.6422430087425686	-0.07906785428300608	0.15391958855990928	1.0381350343083582	0.9239772265057306	1.1663970913375448	1.038 [0.924:1.166]	overlaps null	Reticulon-4 receptor (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2609	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Reticulon-4 receptor	Weighted median	3	-0.00706022867692228	0.020743104923857277	0.7335816086271542	-0.04771671432768254	0.03359625697383799	0.9929646361859444	0.9534038344716583	1.0341669847198365	0.993 [0.953:1.034]	overlaps null	Reticulon-4 receptor (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2493	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Retinoic acid receptor responder protein 1	Inverse variance weighted	2	0.005655394052375548	0.013177821897330714	0.6678067899526017	-0.020173136866392653	0.031483924971143745	1.0056714159825224	0.9800289794705701	1.0319847862770908	1.006 [0.98:1.032]	overlaps null	Retinoic acid receptor responder protein 1 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-149	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Rho GTPase-activating protein 30	Inverse variance weighted	5	-0.052299485098033914	0.020176549798430362	0.009539409562800796	-0.09184552270295743	-0.012753447493110408	0.9490445995631684	0.9122460599666611	0.9873275330922572	0.949 [0.912:0.987]	negative	Rho GTPase-activating protein 30 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-149	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Rho GTPase-activating protein 30	MR Egger	5	-0.20546953172745136	0.07190237046927922	0.06470319378258534	-0.34639817784723864	-0.06454088560766408	0.8142649034342148	0.707230827386543	0.9374977833119086	0.814 [0.707:0.937]	negative	Rho GTPase-activating protein 30 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-149	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Rho GTPase-activating protein 30	Weighted median	5	-0.05560988368997472	0.022314083518005557	0.01269749581979459	-0.09934548738526561	-0.01187427999468383	0.9459080780895799	0.9054298393928246	0.988195941051745	0.946 [0.905:0.988]	negative	Rho GTPase-activating protein 30 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2561	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	RING finger protein 122	Inverse variance weighted	2	0.018830515375172472	0.034208510620651	0.5820019283217059	-0.04821816544130349	0.08587919619164842	1.0190089276352499	0.9529258689053303	1.0896746835020605	1.019 [0.953:1.09]	overlaps null	RING finger protein 122 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2575	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	rRNA methyltransferase 3, mitochondrial	Inverse variance weighted	4	-0.02799166726612272	0.011713988056513178	0.01686703954333183	-0.05095108385688855	-0.0050322506753568905	0.9723964694884916	0.9503251556367972	0.9949803898856935	0.972 [0.95:0.995]	negative	rRNA methyltransferase 3, mitochondrial (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2575	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	rRNA methyltransferase 3, mitochondrial	MR Egger	4	-0.03130219990598013	0.02702626982292696	0.36639198301580145	-0.08427368875891697	0.021669288946956716	0.9691826419131067	0.9191796525278391	1.0219057730471466	0.969 [0.919:1.022]	overlaps null	rRNA methyltransferase 3, mitochondrial (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2575	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	rRNA methyltransferase 3, mitochondrial	Weighted median	4	-0.02952289354132961	0.011095328531242798	0.007794599573453426	-0.051269737462565496	-0.0077760496200937265	0.9709086498494562	0.950022379342329	0.9922541056401963	0.971 [0.95:0.992]	negative	rRNA methyltransferase 3, mitochondrial (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2291	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Secretory phospholipase A2 receptor	Wald ratio	1	0.01474337656579093	0.008313934153641503	0.07617348872494967	-0.001551934375346415	0.031038687506928276	1.0148525962375412	0.9984492692520756	1.0315254102610347	1.015 [0.998:1.032]	overlaps null	Secretory phospholipase A2 receptor (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2291	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Secretory phospholipase A2 receptor	NO SENSITIVITY	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Secretory phospholipase A2 receptor (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2820	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Serine protease inhibitor Kazal-type 6	Inverse variance weighted	2	0.005328892227924331	0.012531176557240191	0.6706538918921188	-0.019232213824266445	0.029889998280115106	1.0053431160285893	0.9809515452829558	1.030341188416735	1.005 [0.981:1.03]	overlaps null	Serine protease inhibitor Kazal-type 6 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2877	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Serine/threonine-protein kinase 16	Inverse variance weighted	4	-0.07196589114827383	0.037605541533069824	0.05565793364263344	-0.1456727525530907	0.0017409702565430313	0.9305626356928599	0.8644405428634941	1.0017424866251166	0.931 [0.864:1.002]	overlaps null	Serine/threonine-protein kinase 16 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2877	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Serine/threonine-protein kinase 16	MR Egger	4	0.09983511642745335	0.07822495698135033	0.3300311171318705	-0.05348579925599331	0.2531560321109	1.1049887085684906	0.9479194020689921	1.2880842436591389	1.105 [0.948:1.288]	overlaps null	Serine/threonine-protein kinase 16 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2877	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Serine/threonine-protein kinase 16	Weighted median	4	-0.0816622917673854	0.03197524932237853	0.010651712404617882	-0.14433378043924733	-0.01899080309552348	0.9215831323612742	0.8655987798949621	0.9811883860971706	0.922 [0.866:0.981]	negative	Serine/threonine-protein kinase 16 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2878	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Serine/threonine-protein kinase 17B	Inverse variance weighted	2	-0.005048543573081025	0.028834049045890986	0.8610091902732994	-0.06156327970302736	0.05146619255686531	0.9949641789040259	0.9402934423669791	1.052813592754805	0.995 [0.94:1.053]	overlaps null	Serine/threonine-protein kinase 17B (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2729	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Sialic acid-binding Ig-like lectin 7	Inverse variance weighted	3	0.00869184434960645	0.0190606644522891	0.6483831361324928	-0.028667057976880184	0.04605074667609309	1.0087297281090715	0.9717399436764994	1.0471275478511644	1.009 [0.972:1.047]	overlaps null	Sialic acid-binding Ig-like lectin 7 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2729	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Sialic acid-binding Ig-like lectin 7	MR Egger	3	0.002088053730029504	0.040315438537105334	0.9670570472949154	-0.07693020580269695	0.08110631326275596	1.0020902352323198	0.9259544776007825	1.0844861857030854	1.002 [0.926:1.084]	overlaps null	Sialic acid-binding Ig-like lectin 7 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2729	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Sialic acid-binding Ig-like lectin 7	Weighted median	3	0.011972355418289332	0.021028421387014377	0.5691243297794203	-0.02924335050025885	0.05318806133683751	1.012044310937712	0.9711800985450663	1.0546279612152287	1.012 [0.971:1.055]	overlaps null	Sialic acid-binding Ig-like lectin 7 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2748	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Solute carrier family 22 member 16	Inverse variance weighted	4	-0.043088792448612454	0.028559984243963006	0.13137238414371252	-0.09906636156677995	0.012888776669555034	0.9578263385451752	0.9056826035126814	1.0129721949528543	0.958 [0.906:1.013]	overlaps null	Solute carrier family 22 member 16 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2748	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Solute carrier family 22 member 16	MR Egger	4	-0.05642913199566809	0.0963820486910705	0.6174911050664396	-0.2453379474301663	0.1324796834388301	0.9451334618441114	0.7824400699452975	1.1416558213332375	0.945 [0.782:1.142]	overlaps null	Solute carrier family 22 member 16 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2748	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Solute carrier family 22 member 16	Weighted median	4	-0.045061669162959186	0.02708290768232084	0.09614408292813277	-0.09814416822030803	0.008020829894389653	0.955938528086437	0.9065182032166808	1.0080530829248422	0.956 [0.907:1.008]	overlaps null	Solute carrier family 22 member 16 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2875	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Stromal interaction molecule 1	Inverse variance weighted	3	-0.037423852883877104	0.03365256078230117	0.2661099755615629	-0.1033828720171874	0.028535166249433197	0.963267764990553	0.9017816404208218	1.0289461943768252	0.963 [0.902:1.029]	overlaps null	Stromal interaction molecule 1 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2875	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Stromal interaction molecule 1	MR Egger	3	0.04070135592521602	0.139646289117478	0.8194521148935519	-0.23300537074504085	0.31440808259547287	1.0415410090432329	0.7921493190808622	1.3694484706210537	1.042 [0.792:1.369]	overlaps null	Stromal interaction molecule 1 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2875	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Stromal interaction molecule 1	Weighted median	3	-0.042308715720013775	0.03435123706356742	0.2180796960844079	-0.10963714036460592	0.025019708924578367	0.958573808085806	0.8961592563273175	1.025335328581947	0.959 [0.896:1.025]	overlaps null	Stromal interaction molecule 1 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2889	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Syntaxin-7	Inverse variance weighted	3	-0.01582331869849169	0.014605012347771298	0.2786233722364174	-0.04444914290012343	0.012802505503140053	0.9843012123123451	0.9565242449057008	1.0128848084295727	0.984 [0.957:1.013]	overlaps null	Syntaxin-7 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2889	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Syntaxin-7	MR Egger	3	0.00235332599705772	0.02985730252439098	0.9499257199097234	-0.05616698695074861	0.06087363894486404	1.0023560972421366	0.9453812563755567	1.0627646136442535	1.002 [0.945:1.063]	overlaps null	Syntaxin-7 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2889	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Syntaxin-7	Weighted median	3	-0.0135009157183315	0.01566390709907322	0.38873572639241305	-0.04420217363251501	0.01720034219585201	0.9865898128789417	0.9567605061713499	1.0173491198665578	0.987 [0.957:1.017]	overlaps null	Syntaxin-7 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-3071	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Tenascin-X	Inverse variance weighted	3	0.017275624183990524	0.010243776062632073	0.09170900674562374	-0.0028021768987683375	0.03735342526674938	1.0174257108138556	0.9972017455342785	1.0380598325873027	1.017 [0.997:1.038]	overlaps null	Tenascin-X (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-3071	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Tenascin-X	MR Egger	3	0.036117559555729255	0.023136377148893914	0.3627002966238085	-0.009229739656102819	0.08146485876756132	1.0367777224553831	0.9908127236487867	1.08487509306632	1.037 [0.991:1.085]	overlaps null	Tenascin-X (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-3071	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Tenascin-X	Weighted median	3	0.0189095828672674	0.010904370960065928	0.08289524651115704	-0.0024629842144618178	0.04028214994899662	1.0190895013009171	0.9975400464424945	1.0411044803318794	1.019 [0.998:1.041]	overlaps null	Tenascin-X (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-3123	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Thioredoxin domain-containing protein 12	Inverse variance weighted	7	0.00334159819460776	0.013417548648749705	0.8033245435741189	-0.022956797156941662	0.02963999354615718	1.003347187557923	0.9773047052030267	1.0300836304387375	1.003 [0.977:1.03]	overlaps null	Thioredoxin domain-containing protein 12 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-3123	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Thioredoxin domain-containing protein 12	MR Egger	7	0.041373213249230135	0.04103790858960936	0.3596422847875744	-0.039061087586404204	0.12180751408486448	1.0422410111228504	0.9616919599112652	1.1295366609559787	1.042 [0.962:1.13]	overlaps null	Thioredoxin domain-containing protein 12 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-3123	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Thioredoxin domain-containing protein 12	Weighted median	7	-0.0015092744946058664	0.011837574195963025	0.898545757295073	-0.024710919918693397	0.02169237092948166	0.9984918638873619	0.9755918954529329	1.0219293609305689	0.998 [0.976:1.022]	overlaps null	Thioredoxin domain-containing protein 12 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-3109	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Thiosulfate sulfurtransferase	Inverse variance weighted	3	0.017807196585591767	0.009116059034860414	0.05077368565098614	-6.027912273464525e-5	0.03567467229391818	1.0179666900144715	0.9999397226940152	1.036318648475291	1.018 [1:1.036]	overlaps null	Thiosulfate sulfurtransferase (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-3109	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Thiosulfate sulfurtransferase	MR Egger	3	0.019140704632617776	0.020040371861230203	0.5146153544143885	-0.020138424215393424	0.05841983348062897	1.0193250622860948	0.9800629994649623	1.0601599929512453	1.019 [0.98:1.06]	overlaps null	Thiosulfate sulfurtransferase (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-3109	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Thiosulfate sulfurtransferase	Weighted median	3	0.017869847846791968	0.00902481398331832	0.04769461261048689	1.8121243948806057e-4	0.03555848325409587	1.018030468909354	1.000181228859454	1.0361982466013993	1.018 [1:1.036]	positive	Thiosulfate sulfurtransferase (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-3076	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Torsin-1A-interacting protein 1	Inverse variance weighted	4	-0.04725672429686411	0.020596968847523194	0.021770210936280836	-0.08762678323800957	-0.006886665355718649	0.9538424916120805	0.9161027178189393	0.9931369933830497	0.954 [0.916:0.993]	negative	Torsin-1A-interacting protein 1 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-3076	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Torsin-1A-interacting protein 1	MR Egger	4	-0.05144637463935527	0.0749642127534264	0.5634175633496308	-0.19837623163607104	0.09548348235736048	0.9498545848911601	0.8200612621002972	1.1001906493278697	0.95 [0.82:1.1]	overlaps null	Torsin-1A-interacting protein 1 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-3076	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Torsin-1A-interacting protein 1	Weighted median	4	-0.051033888043790165	0.01793824016370791	0.004441457278235997	-0.08619283876465766	-0.015874937322922666	0.9502464679928707	0.9174173005422405	0.984250405349044	0.95 [0.917:0.984]	negative	Torsin-1A-interacting protein 1 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1258	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Transmembrane glycoprotein NMB	Inverse variance weighted	3	0.028806758438103784	0.023179271598060592	0.21394854422205128	-0.016624613894094975	0.07423813077030254	1.0292256860779436	0.983512812392611	1.0770632568635488	1.029 [0.984:1.077]	overlaps null	Transmembrane glycoprotein NMB (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1258	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Transmembrane glycoprotein NMB	MR Egger	3	0.08653001064436878	0.04031492105208822	0.2775681348030733	0.007512765382275882	0.1655472559064617	1.0903840903559243	1.0075410570091938	1.1800387252015154	1.09 [1.008:1.18]	positive	Transmembrane glycoprotein NMB (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-1258	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Transmembrane glycoprotein NMB	Weighted median	3	0.022113548112665346	0.021991838808086583	0.31463964467997574	-0.02099045595118436	0.06521755217651505	1.0223598649130816	0.9792283103276568	1.0673912124082243	1.022 [0.979:1.067]	overlaps null	Transmembrane glycoprotein NMB (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-3000	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Transmembrane protein 132C	Inverse variance weighted	2	-0.017995541328542797	0.07865310353837483	0.819027220404793	-0.17215562426375747	0.13616454160667185	0.9821654115014247	0.841848150974957	1.145870421444281	0.982 [0.842:1.146]	overlaps null	Transmembrane protein 132C (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2951	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Trefoil factor 1	Inverse variance weighted	4	-0.08409501941610624	0.06243525940804256	0.17800744490009013	-0.20646812785586965	0.038278089023657175	0.9193438964245189	0.8134521875091628	1.039020132800978	0.919 [0.813:1.039]	overlaps null	Trefoil factor 1 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2951	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Trefoil factor 1	MR Egger	4	0.050348947428771176	0.1696945591679406	0.7946693365999785	-0.2822523885403924	0.38295028339793474	1.05163799873314	0.7540833385203798	1.4666051136330134	1.052 [0.754:1.467]	overlaps null	Trefoil factor 1 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2951	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Trefoil factor 1	Weighted median	4	-0.055277684991229564	0.03683518736563111	0.13343935993409092	-0.12747465222786653	0.01691928224540741	0.9462223597213381	0.8803157295939371	1.017063223952171	0.946 [0.88:1.017]	overlaps null	Trefoil factor 1 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2392	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Trypsin-2	Inverse variance weighted	3	-0.019645020259439486	0.02516653048402284	0.43503717079009496	-0.06897142000812424	0.029681379489245274	0.9805466857425311	0.9333533549283177	1.0301262623034166	0.981 [0.933:1.03]	overlaps null	Trypsin-2 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2392	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Trypsin-2	MR Egger	3	-0.1312167256585215	0.124227629960475	0.482586083264795	-0.3747028803810525	0.1122694290640095	0.877027679391198	0.6874935162595702	1.1188142611193719	0.877 [0.687:1.119]	overlaps null	Trypsin-2 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2392	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Trypsin-2	Weighted median	3	-0.02642864908561537	0.028070620125678555	0.3464457653384453	-0.08144706453194533	0.028589766360714596	0.9739175312629007	0.9217815034977505	1.0290023764873015	0.974 [0.922:1.029]	overlaps null	Trypsin-2 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2393	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Trypsin-3	Inverse variance weighted	4	-0.010585807405033194	0.027407643971922798	0.6993222015153089	-0.06430478959000188	0.04313317477993549	0.9894700250698959	0.9377191489358585	1.0440769303078283	0.989 [0.938:1.044]	overlaps null	Trypsin-3 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2393	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Trypsin-3	MR Egger	4	0.1644344765896365	0.07609555422095407	0.16326473445275036	0.015287190316566529	0.31358176286270645	1.178726332852015	1.0154046371244934	1.3683173357306748	1.179 [1.015:1.368]	positive	Trypsin-3 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2393	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Trypsin-3	Weighted median	4	-0.025536977898510928	0.023500450066826137	0.27718749614240146	-0.07159786002949016	0.020523904232468304	0.9747863327492063	0.9309051747294184	1.0207359678614298	0.975 [0.931:1.021]	overlaps null	Trypsin-3 (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-2930	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Tubulin-specific chaperone A	Inverse variance weighted	2	0.01951509904373788	0.011284162899554227	0.08373328674272314	-0.002601860239388406	0.04163205832686416	1.0197067633414416	0.9974015216652473	1.0425108249967778	1.02 [0.997:1.043]	overlaps null	Tubulin-specific chaperone A (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-3048	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Tumor necrosis factor receptor superfamily member 1B	Inverse variance weighted	3	0.05449084124487149	0.040660880909756274	0.18020328486140028	-0.025204485338250808	0.13418616782799378	1.0560028046983312	0.9751104958406104	1.1436057024177708	1.056 [0.975:1.144]	overlaps null	Tumor necrosis factor receptor superfamily member 1B (M/F) Sun BB/2018 [  3K]	Proteins
prot-a-3048	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Tumor necrosis factor receptor superfamily member 1B	MR Egger	3	0.1332160371477531	0.0834273812494018	0.35619016648867896	-0.030301630101074423	0.29673370439658064	1.1424967934200483	0.9701528621056141	1.3454569624647392	1.142 [0.97:1.345]	overlaps null	Tumor necrosis factor receptor superfamily member 1B (M/F) Sun BB/2018 [  3K]	Proteins
