# Input	GeneSymbol	GeneID	PathwayName	PathwayID
il3ra	IL3RA	3563	Cytokine-cytokine receptor interaction	KEGG:hsa04060
il3ra	IL3RA	3563	Cytokine Signaling in Immune system	REACT:R-HSA-1280215
il3ra	IL3RA	3563	DAP12 interactions	REACT:R-HSA-2172127
il3ra	IL3RA	3563	DAP12 signaling	REACT:R-HSA-2424491
il3ra	IL3RA	3563	Developmental Biology	REACT:R-HSA-1266738
il3ra	IL3RA	3563	Downstream signal transduction	REACT:R-HSA-186763
il3ra	IL3RA	3563	Fc epsilon receptor (FCERI) signaling	REACT:R-HSA-2454202
il3ra	IL3RA	3563	FCERI mediated MAPK activation	REACT:R-HSA-2871796
il3ra	IL3RA	3563	Frs2-mediated activation	REACT:R-HSA-170968
il3ra	IL3RA	3563	Gastrin-CREB signalling pathway via PKC and MAPK	REACT:R-HSA-881907
il3ra	IL3RA	3563	G beta:gamma signalling through PI3Kgamma	REACT:R-HSA-392451
il3ra	IL3RA	3563	GPCR downstream signaling	REACT:R-HSA-388396
il3ra	IL3RA	3563	G-protein beta:gamma signalling	REACT:R-HSA-397795
il3ra	IL3RA	3563	GPVI-mediated activation cascade	REACT:R-HSA-114604
il3ra	IL3RA	3563	GRB2 events in EGFR signaling	REACT:R-HSA-179812
il3ra	IL3RA	3563	Hematopoietic cell lineage	KEGG:hsa04640
il3ra	IL3RA	3563	Hemostasis	REACT:R-HSA-109582
il3ra	IL3RA	3563	IGF1R signaling cascade	REACT:R-HSA-2428924
il3ra	IL3RA	3563	Immune System	REACT:R-HSA-168256
il3ra	IL3RA	3563	Innate Immune System	REACT:R-HSA-168249
il3ra	IL3RA	3563	Insulin receptor signalling cascade	REACT:R-HSA-74751
il3ra	IL3RA	3563	Interleukin-2 signaling	REACT:R-HSA-451927
il3ra	IL3RA	3563	Interleukin-3, 5 and GM-CSF signaling	REACT:R-HSA-512988
il3ra	IL3RA	3563	Interleukin receptor SHC signaling	REACT:R-HSA-912526
il3ra	IL3RA	3563	IRS-mediated signalling	REACT:R-HSA-112399
il3ra	IL3RA	3563	IRS-related events triggered by IGF1R	REACT:R-HSA-2428928
il3ra	IL3RA	3563	Jak-STAT signaling pathway	KEGG:hsa04630
il3ra	IL3RA	3563	MAPK1/MAPK3 signaling	REACT:R-HSA-5684996
il3ra	IL3RA	3563	MAPK family signaling cascades	REACT:R-HSA-5683057
il3ra	IL3RA	3563	NCAM signaling for neurite out-growth	REACT:R-HSA-375165
il3ra	IL3RA	3563	NGF signalling via TRKA from the plasma membrane	REACT:R-HSA-187037
il3ra	IL3RA	3563	PI3K-Akt signaling pathway	KEGG:hsa04151
il3ra	IL3RA	3563	Platelet activation, signaling and aggregation	REACT:R-HSA-76002
il3ra	IL3RA	3563	Prolonged ERK activation events	REACT:R-HSA-169893
il3ra	IL3RA	3563	RAF/MAP kinase cascade	REACT:R-HSA-5673001
il3ra	IL3RA	3563	RET signaling	REACT:R-HSA-8853659
il3ra	IL3RA	3563	SHC1 events in EGFR signaling	REACT:R-HSA-180336
il3ra	IL3RA	3563	Signaling by EGFR	REACT:R-HSA-177929
il3ra	IL3RA	3563	Signaling by GPCR	REACT:R-HSA-372790
il3ra	IL3RA	3563	Signaling by Insulin receptor	REACT:R-HSA-74752
il3ra	IL3RA	3563	Signaling by Interleukins	REACT:R-HSA-449147
il3ra	IL3RA	3563	Signaling by Leptin	REACT:R-HSA-2586552
il3ra	IL3RA	3563	Signaling by PDGF	REACT:R-HSA-186797
il3ra	IL3RA	3563	Signaling by SCF-KIT	REACT:R-HSA-1433557
il3ra	IL3RA	3563	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	REACT:R-HSA-2404192
il3ra	IL3RA	3563	Signaling by VEGF	REACT:R-HSA-194138
il3ra	IL3RA	3563	Signalling by NGF	REACT:R-HSA-166520
il3ra	IL3RA	3563	Signalling to ERKs	REACT:R-HSA-187687
il3ra	IL3RA	3563	Signalling to p38 via RIT and RIN	REACT:R-HSA-187706
il3ra	IL3RA	3563	Signalling to RAS	REACT:R-HSA-167044
il3ra	IL3RA	3563	Signal Transduction	REACT:R-HSA-162582
il3ra	IL3RA	3563	SOS-mediated signalling	REACT:R-HSA-112412
il3ra	IL3RA	3563	VEGFA-VEGFR2 Pathway	REACT:R-HSA-4420097
il3ra	IL3RA	3563	VEGFR2 mediated cell proliferation	REACT:R-HSA-5218921
il6ra [No associated data found]				
il6rb [Object not found]				
klk12	KLK12	43849	Developmental Biology	REACT:R-HSA-1266738
klk12	KLK12	43849	Formation of the cornified envelope	REACT:R-HSA-6809371
klk12	KLK12	43849	Keratinization	REACT:R-HSA-6805567
klk14	KLK14	43847	Developmental Biology	REACT:R-HSA-1266738
klk14	KLK14	43847	Formation of the cornified envelope	REACT:R-HSA-6809371
klk14	KLK14	43847	Keratinization	REACT:R-HSA-6805567
klk7	KLK7	5650	Degradation of the extracellular matrix	REACT:R-HSA-1474228
klk7	KLK7	5650	Extracellular matrix organization	REACT:R-HSA-1474244
klhl13	KLHL13	90293	Adaptive Immune System	REACT:R-HSA-1280218
klhl13	KLHL13	90293	Antigen processing: Ubiquitination & Proteasome degradation	REACT:R-HSA-983168
klhl13	KLHL13	90293	Class I MHC mediated antigen processing & presentation	REACT:R-HSA-983169
klhl13	KLHL13	90293	Immune System	REACT:R-HSA-168256
klhl13	KLHL13	90293	Ubiquitin mediated proteolysis	KEGG:hsa04120
kir2dl5a	KIR2DL5A	57292	Antigen processing and presentation	KEGG:hsa04612
kir2dl5a	KIR2DL5A	57292	Graft-versus-host disease	KEGG:hsa05332
kir2dl5a	KIR2DL5A	57292	Natural killer cell mediated cytotoxicity	KEGG:hsa04650
spint2	SPINT2	10653	MET Receptor Activation	REACT:R-HSA-6806942
spint2	SPINT2	10653	Signaling by MET	REACT:R-HSA-6806834
spint2	SPINT2	10653	Signaling by MST1	REACT:R-HSA-8852405
spint2	SPINT2	10653	Signal Transduction	REACT:R-HSA-162582
cd62l [Object not found]				
lrrn1 [No associated data found]				
lilrb2	LILRB2	10288	Adaptive Immune System	REACT:R-HSA-1280218
lilrb2	LILRB2	10288	Immune System	REACT:R-HSA-168256
lilrb2	LILRB2	10288	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	REACT:R-HSA-198933
lilrb2	LILRB2	10288	Innate Immune System	REACT:R-HSA-168249
lilrb2	LILRB2	10288	Neutrophil degranulation	REACT:R-HSA-6798695
lilrb2	LILRB2	10288	Osteoclast differentiation	KEGG:hsa04380
lilrb4	LILRB4	11006	Adaptive Immune System	REACT:R-HSA-1280218
lilrb4	LILRB4	11006	Immune System	REACT:R-HSA-168256
lilrb4	LILRB4	11006	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	REACT:R-HSA-198933
lilrb4	LILRB4	11006	Osteoclast differentiation	KEGG:hsa04380
fcgr2b	FCGR2B	2213	Adaptive Immune System	REACT:R-HSA-1280218
fcgr2b	FCGR2B	2213	B cell receptor signaling pathway	KEGG:hsa04662
fcgr2b	FCGR2B	2213	Fc gamma R-mediated phagocytosis	KEGG:hsa04666
fcgr2b	FCGR2B	2213	Immune System	REACT:R-HSA-168256
fcgr2b	FCGR2B	2213	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	REACT:R-HSA-198933
fcgr2b	FCGR2B	2213	Measles	KEGG:hsa05162
fcgr2b	FCGR2B	2213	Osteoclast differentiation	KEGG:hsa04380
fcgr2b	FCGR2B	2213	Phagosome	KEGG:hsa04145
fcgr2b	FCGR2B	2213	Staphylococcus aureus infection	KEGG:hsa05150
fcgr2b	FCGR2B	2213	Tuberculosis	KEGG:hsa05152
lrp1	LRP1	4035	Alzheimer's disease	KEGG:hsa05010
lrp1	LRP1	4035	Binding and Uptake of Ligands by Scavenger Receptors	REACT:R-HSA-2173782
lrp1	LRP1	4035	Malaria	KEGG:hsa05144
lrp1	LRP1	4035	Metabolism	REACT:R-HSA-1430728
lrp1	LRP1	4035	Metabolism of fat-soluble vitamins	REACT:R-HSA-6806667
lrp1	LRP1	4035	Metabolism of vitamins and cofactors	REACT:R-HSA-196854
lrp1	LRP1	4035	Retinoid metabolism and transport	REACT:R-HSA-975634
lrp1	LRP1	4035	Scavenging of heme from plasma	REACT:R-HSA-2168880
lrp1	LRP1	4035	Signal Transduction	REACT:R-HSA-162582
lrp1	LRP1	4035	Vesicle-mediated transport	REACT:R-HSA-5653656
lrp1	LRP1	4035	Visual phototransduction	REACT:R-HSA-2187338
prcp	PRCP	5547	Formation of Fibrin Clot (Clotting Cascade)	REACT:R-HSA-140877
prcp	PRCP	5547	Hemostasis	REACT:R-HSA-109582
prcp	PRCP	5547	Immune System	REACT:R-HSA-168256
prcp	PRCP	5547	Innate Immune System	REACT:R-HSA-168249
prcp	PRCP	5547	Intrinsic Pathway of Fibrin Clot Formation	REACT:R-HSA-140837
prcp	PRCP	5547	Neutrophil degranulation	REACT:R-HSA-6798695
prcp	PRCP	5547	Protein digestion and absorption	KEGG:hsa04974
prcp	PRCP	5547	Renin-angiotensin system	KEGG:hsa04614
pals2 [No associated data found]				
man1a2	MAN1A2	10905	Asparagine N-linked glycosylation	REACT:R-HSA-446203
man1a2	MAN1A2	10905	Intra-Golgi and retrograde Golgi-to-ER traffic	REACT:R-HSA-6811442
man1a2	MAN1A2	10905	Intra-Golgi traffic	REACT:R-HSA-6811438
man1a2	MAN1A2	10905	Membrane Trafficking	REACT:R-HSA-199991
man1a2	MAN1A2	10905	Metabolic pathways	KEGG:hsa01100
man1a2	MAN1A2	10905	Metabolism of proteins	REACT:R-HSA-392499
man1a2	MAN1A2	10905	N-Glycan biosynthesis	KEGG:hsa00510
man1a2	MAN1A2	10905	N-glycan precursor trimming	KEGG:hsa_M00073
man1a2	MAN1A2	10905	N-glycan trimming and elongation in the cis-Golgi	REACT:R-HSA-964739
man1a2	MAN1A2	10905	Post-translational protein modification	REACT:R-HSA-597592
man1a2	MAN1A2	10905	Progressive trimming of alpha-1,2-linked mannose residues from Man9/8/7GlcNAc2 to produce Man5GlcNAc2	REACT:R-HSA-964827
man1a2	MAN1A2	10905	Protein processing in endoplasmic reticulum	KEGG:hsa04141
man1a2	MAN1A2	10905	Transport to the Golgi and subsequent modification	REACT:R-HSA-948021
man1a2	MAN1A2	10905	Vesicle-mediated transport	REACT:R-HSA-5653656
mapkapk5	MAPKAPK5	8550	Cellular responses to stress	REACT:R-HSA-2262752
mapkapk5	MAPKAPK5	8550	Cellular Senescence	REACT:R-HSA-2559583
mapkapk5	MAPKAPK5	8550	Gene Expression	REACT:R-HSA-74160
mapkapk5	MAPKAPK5	8550	Generic Transcription Pathway	REACT:R-HSA-212436
mapkapk5	MAPKAPK5	8550	MAPK6/MAPK4 signaling	REACT:R-HSA-5687128
mapkapk5	MAPKAPK5	8550	MAPK family signaling cascades	REACT:R-HSA-5683057
mapkapk5	MAPKAPK5	8550	MAPK signaling pathway	KEGG:hsa04010
mapkapk5	MAPKAPK5	8550	Oxidative Stress Induced Senescence	REACT:R-HSA-2559580
mapkapk5	MAPKAPK5	8550	Regulation of TP53 Activity	REACT:R-HSA-5633007
mapkapk5	MAPKAPK5	8550	Regulation of TP53 Activity through Phosphorylation	REACT:R-HSA-6804756
mapkapk5	MAPKAPK5	8550	Signal Transduction	REACT:R-HSA-162582
mapkapk5	MAPKAPK5	8550	Transcriptional Regulation by TP53	REACT:R-HSA-3700989
spg21	SPG21	51324	Endocytosis	KEGG:hsa04144
micb	MICB	4277	Adaptive Immune System	REACT:R-HSA-1280218
micb	MICB	4277	Immune System	REACT:R-HSA-168256
micb	MICB	4277	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	REACT:R-HSA-198933
micb	MICB	4277	Natural killer cell mediated cytotoxicity	KEGG:hsa04650
mmrn2 [No associated data found]				
prtn3	PRTN3	5657	Antimicrobial peptides	REACT:R-HSA-6803157
prtn3	PRTN3	5657	Common Pathway of Fibrin Clot Formation	REACT:R-HSA-140875
prtn3	PRTN3	5657	Cytokine Signaling in Immune system	REACT:R-HSA-1280215
prtn3	PRTN3	5657	Formation of Fibrin Clot (Clotting Cascade)	REACT:R-HSA-140877
prtn3	PRTN3	5657	Hemostasis	REACT:R-HSA-109582
prtn3	PRTN3	5657	Immune System	REACT:R-HSA-168256
prtn3	PRTN3	5657	Innate Immune System	REACT:R-HSA-168249
prtn3	PRTN3	5657	Neutrophil degranulation	REACT:R-HSA-6798695
prtn3	PRTN3	5657	Signaling by Interleukins	REACT:R-HSA-449147
mpo	MPO	4353	Immune System	REACT:R-HSA-168256
mpo	MPO	4353	Innate Immune System	REACT:R-HSA-168249
mpo	MPO	4353	Neutrophil degranulation	REACT:R-HSA-6798695
mpo	MPO	4353	Phagosome	KEGG:hsa04145
mpo	MPO	4353	Transcriptional misregulation in cancer	KEGG:hsa05202
b3gnt2	B3GNT2	10678	Glycosaminoglycan biosynthesis - keratan sulfate	KEGG:hsa00533
b3gnt2	B3GNT2	10678	Glycosaminoglycan metabolism	REACT:R-HSA-1630316
b3gnt2	B3GNT2	10678	Glycosphingolipid biosynthesis - lacto and neolacto series	KEGG:hsa00601
b3gnt2	B3GNT2	10678	Keratan sulfate biosynthesis	REACT:R-HSA-2022854
b3gnt2	B3GNT2	10678	Keratan sulfate/keratin metabolism	REACT:R-HSA-1638074
b3gnt2	B3GNT2	10678	Metabolic pathways	KEGG:hsa01100
b3gnt2	B3GNT2	10678	Metabolism	REACT:R-HSA-1430728
b3gnt2	B3GNT2	10678	Metabolism of carbohydrates	REACT:R-HSA-71387
b3gnt2	B3GNT2	10678	Metabolism of proteins	REACT:R-HSA-392499
b3gnt2	B3GNT2	10678	O-linked glycosylation	REACT:R-HSA-5173105
b3gnt2	B3GNT2	10678	O-linked glycosylation of mucins	REACT:R-HSA-913709
b3gnt2	B3GNT2	10678	Post-translational protein modification	REACT:R-HSA-597592
sirt2 [No associated data found]				
ndufs4	NDUFS4	4724	Alzheimer's disease	KEGG:hsa05010
ndufs4	NDUFS4	4724	Complex I biogenesis	REACT:R-HSA-6799198
ndufs4	NDUFS4	4724	Huntington's disease	KEGG:hsa05016
ndufs4	NDUFS4	4724	Metabolic pathways	KEGG:hsa01100
ndufs4	NDUFS4	4724	Metabolism	REACT:R-HSA-1430728
ndufs4	NDUFS4	4724	NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria	KEGG:hsa_M00143
ndufs4	NDUFS4	4724	Non-alcoholic fatty liver disease (NAFLD)	KEGG:hsa04932
ndufs4	NDUFS4	4724	Oxidative phosphorylation	KEGG:hsa00190
ndufs4	NDUFS4	4724	Parkinson's disease	KEGG:hsa05012
ndufs4	NDUFS4	4724	Respiratory electron transport	REACT:R-HSA-611105
ndufs4	NDUFS4	4724	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	REACT:R-HSA-163200
ndufs4	NDUFS4	4724	The citric acid (TCA) cycle and respiratory electron transport	REACT:R-HSA-1428517
ncam1	NCAM1	4684	ARMS-mediated activation	REACT:R-HSA-170984
ncam1	NCAM1	4684	Axon guidance	REACT:R-HSA-422475
ncam1	NCAM1	4684	Cell adhesion molecules (CAMs)	KEGG:hsa04514
ncam1	NCAM1	4684	Cytokine Signaling in Immune system	REACT:R-HSA-1280215
ncam1	NCAM1	4684	DAP12 interactions	REACT:R-HSA-2172127
ncam1	NCAM1	4684	DAP12 signaling	REACT:R-HSA-2424491
ncam1	NCAM1	4684	Developmental Biology	REACT:R-HSA-1266738
ncam1	NCAM1	4684	Downstream signal transduction	REACT:R-HSA-186763
ncam1	NCAM1	4684	ECM proteoglycans	REACT:R-HSA-3000178
ncam1	NCAM1	4684	Extracellular matrix organization	REACT:R-HSA-1474244
ncam1	NCAM1	4684	Fc epsilon receptor (FCERI) signaling	REACT:R-HSA-2454202
ncam1	NCAM1	4684	FCERI mediated MAPK activation	REACT:R-HSA-2871796
ncam1	NCAM1	4684	Frs2-mediated activation	REACT:R-HSA-170968
ncam1	NCAM1	4684	Gastrin-CREB signalling pathway via PKC and MAPK	REACT:R-HSA-881907
ncam1	NCAM1	4684	GRB2 events in EGFR signaling	REACT:R-HSA-179812
ncam1	NCAM1	4684	IGF1R signaling cascade	REACT:R-HSA-2428924
ncam1	NCAM1	4684	Immune System	REACT:R-HSA-168256
ncam1	NCAM1	4684	Innate Immune System	REACT:R-HSA-168249
ncam1	NCAM1	4684	Insulin receptor signalling cascade	REACT:R-HSA-74751
ncam1	NCAM1	4684	Interferon gamma signaling	REACT:R-HSA-877300
ncam1	NCAM1	4684	Interferon Signaling	REACT:R-HSA-913531
ncam1	NCAM1	4684	Interleukin-2 signaling	REACT:R-HSA-451927
ncam1	NCAM1	4684	Interleukin-3, 5 and GM-CSF signaling	REACT:R-HSA-512988
ncam1	NCAM1	4684	Interleukin receptor SHC signaling	REACT:R-HSA-912526
ncam1	NCAM1	4684	IRS-mediated signalling	REACT:R-HSA-112399
ncam1	NCAM1	4684	IRS-related events triggered by IGF1R	REACT:R-HSA-2428928
ncam1	NCAM1	4684	L1CAM interactions	REACT:R-HSA-373760
ncam1	NCAM1	4684	MAPK1/MAPK3 signaling	REACT:R-HSA-5684996
ncam1	NCAM1	4684	MAPK family signaling cascades	REACT:R-HSA-5683057
ncam1	NCAM1	4684	NCAM1 interactions	REACT:R-HSA-419037
ncam1	NCAM1	4684	NCAM signaling for neurite out-growth	REACT:R-HSA-375165
ncam1	NCAM1	4684	NGF signalling via TRKA from the plasma membrane	REACT:R-HSA-187037
ncam1	NCAM1	4684	Prion diseases	KEGG:hsa05020
ncam1	NCAM1	4684	Prolonged ERK activation events	REACT:R-HSA-169893
ncam1	NCAM1	4684	RAF/MAP kinase cascade	REACT:R-HSA-5673001
ncam1	NCAM1	4684	RET signaling	REACT:R-HSA-8853659
ncam1	NCAM1	4684	SHC1 events in EGFR signaling	REACT:R-HSA-180336
ncam1	NCAM1	4684	Signaling by EGFR	REACT:R-HSA-177929
ncam1	NCAM1	4684	Signaling by GPCR	REACT:R-HSA-372790
ncam1	NCAM1	4684	Signaling by Insulin receptor	REACT:R-HSA-74752
ncam1	NCAM1	4684	Signaling by Interleukins	REACT:R-HSA-449147
ncam1	NCAM1	4684	Signaling by Leptin	REACT:R-HSA-2586552
ncam1	NCAM1	4684	Signaling by PDGF	REACT:R-HSA-186797
ncam1	NCAM1	4684	Signaling by SCF-KIT	REACT:R-HSA-1433557
ncam1	NCAM1	4684	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	REACT:R-HSA-2404192
ncam1	NCAM1	4684	Signaling by VEGF	REACT:R-HSA-194138
ncam1	NCAM1	4684	Signalling by NGF	REACT:R-HSA-166520
ncam1	NCAM1	4684	Signalling to ERKs	REACT:R-HSA-187687
ncam1	NCAM1	4684	Signalling to p38 via RIT and RIN	REACT:R-HSA-187706
ncam1	NCAM1	4684	Signalling to RAS	REACT:R-HSA-167044
ncam1	NCAM1	4684	Signal Transduction	REACT:R-HSA-162582
ncam1	NCAM1	4684	Signal transduction by L1	REACT:R-HSA-445144
ncam1	NCAM1	4684	SOS-mediated signalling	REACT:R-HSA-112412
ncam1	NCAM1	4684	VEGFA-VEGFR2 Pathway	REACT:R-HSA-4420097
ncam1	NCAM1	4684	VEGFR2 mediated cell proliferation	REACT:R-HSA-5218921
nrsn1 [No associated data found]				
npw	NPW	283869	Class A/1 (Rhodopsin-like receptors)	REACT:R-HSA-373076
npw	NPW	283869	G alpha (i) signalling events	REACT:R-HSA-418594
npw	NPW	283869	GPCR downstream signaling	REACT:R-HSA-388396
npw	NPW	283869	GPCR ligand binding	REACT:R-HSA-500792
npw	NPW	283869	Peptide ligand-binding receptors	REACT:R-HSA-375276
npw	NPW	283869	Signaling by GPCR	REACT:R-HSA-372790
npw	NPW	283869	Signal Transduction	REACT:R-HSA-162582
ppbp	PPBP	5473	Chemokine receptors bind chemokines	REACT:R-HSA-380108
ppbp	PPBP	5473	Chemokine signaling pathway	KEGG:hsa04062
ppbp	PPBP	5473	Class A/1 (Rhodopsin-like receptors)	REACT:R-HSA-373076
ppbp	PPBP	5473	Cytokine-cytokine receptor interaction	KEGG:hsa04060
ppbp	PPBP	5473	G alpha (i) signalling events	REACT:R-HSA-418594
ppbp	PPBP	5473	GPCR downstream signaling	REACT:R-HSA-388396
ppbp	PPBP	5473	GPCR ligand binding	REACT:R-HSA-500792
ppbp	PPBP	5473	Hemostasis	REACT:R-HSA-109582
ppbp	PPBP	5473	Immune System	REACT:R-HSA-168256
ppbp	PPBP	5473	Innate Immune System	REACT:R-HSA-168249
ppbp	PPBP	5473	Neutrophil degranulation	REACT:R-HSA-6798695
ppbp	PPBP	5473	Peptide ligand-binding receptors	REACT:R-HSA-375276
ppbp	PPBP	5473	Platelet activation, signaling and aggregation	REACT:R-HSA-76002
ppbp	PPBP	5473	Platelet degranulation	REACT:R-HSA-114608
ppbp	PPBP	5473	Response to elevated platelet cytosolic Ca2+	REACT:R-HSA-76005
ppbp	PPBP	5473	Signaling by GPCR	REACT:R-HSA-372790
ppbp	PPBP	5473	Signal Transduction	REACT:R-HSA-162582
paxip1	PAXIP1	22976	Activation of anterior HOX genes in hindbrain development during early embryogenesis	REACT:R-HSA-5617472
paxip1	PAXIP1	22976	Activation of HOX genes during differentiation	REACT:R-HSA-5619507
paxip1	PAXIP1	22976	Developmental Biology	REACT:R-HSA-1266738
paxip1	PAXIP1	22976	DNA Double-Strand Break Repair	REACT:R-HSA-5693532
paxip1	PAXIP1	22976	DNA Repair	REACT:R-HSA-73894
paxip1	PAXIP1	22976	Nonhomologous End-Joining (NHEJ)	REACT:R-HSA-5693571
ppie	PPIE	10450	DNA Repair	REACT:R-HSA-73894
ppie	PPIE	10450	Dual incision in TC-NER	REACT:R-HSA-6782135
ppie	PPIE	10450	Formation of TC-NER Pre-Incision Complex	REACT:R-HSA-6781823
ppie	PPIE	10450	Gap-filling DNA repair synthesis and ligation in TC-NER	REACT:R-HSA-6782210
ppie	PPIE	10450	Gene Expression	REACT:R-HSA-74160
ppie	PPIE	10450	Immune System	REACT:R-HSA-168256
ppie	PPIE	10450	Innate Immune System	REACT:R-HSA-168249
ppie	PPIE	10450	mRNA Splicing	REACT:R-HSA-72172
ppie	PPIE	10450	mRNA Splicing - Major Pathway	REACT:R-HSA-72163
ppie	PPIE	10450	Neutrophil degranulation	REACT:R-HSA-6798695
ppie	PPIE	10450	Nucleotide Excision Repair	REACT:R-HSA-5696398
ppie	PPIE	10450	Processing of Capped Intron-Containing Pre-mRNA	REACT:R-HSA-72203
ppie	PPIE	10450	Spliceosome	KEGG:hsa03040
ppie	PPIE	10450	Spliceosome, 35S U5-snRNP	KEGG:hsa_M00355
ppie	PPIE	10450	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	REACT:R-HSA-6781827
psd	PSD	5662	Endocytosis	KEGG:hsa04144
pafah1b2	PAFAH1B2	5049	COPI-independent Golgi-to-ER retrograde traffic	REACT:R-HSA-6811436
pafah1b2	PAFAH1B2	5049	Ether lipid metabolism	KEGG:hsa00565
pafah1b2	PAFAH1B2	5049	Golgi-to-ER retrograde transport	REACT:R-HSA-8856688
pafah1b2	PAFAH1B2	5049	Immune System	REACT:R-HSA-168256
pafah1b2	PAFAH1B2	5049	Innate Immune System	REACT:R-HSA-168249
pafah1b2	PAFAH1B2	5049	Intra-Golgi and retrograde Golgi-to-ER traffic	REACT:R-HSA-6811442
pafah1b2	PAFAH1B2	5049	Membrane Trafficking	REACT:R-HSA-199991
pafah1b2	PAFAH1B2	5049	Metabolic pathways	KEGG:hsa01100
pafah1b2	PAFAH1B2	5049	Neutrophil degranulation	REACT:R-HSA-6798695
pafah1b2	PAFAH1B2	5049	Vesicle-mediated transport	REACT:R-HSA-5653656
plxnb2	PLXNB2	23654	Axon guidance	KEGG:hsa04360
kcne2	KCNE2	9992	Cardiac conduction	REACT:R-HSA-5576891
kcne2	KCNE2	9992	Gastric acid secretion	KEGG:hsa04971
kcne2	KCNE2	9992	Muscle contraction	REACT:R-HSA-397014
kcne2	KCNE2	9992	Phase 2 - plateau phase	REACT:R-HSA-5576893
kcne2	KCNE2	9992	Phase 3 - rapid repolarisation	REACT:R-HSA-5576890
prdm1	PRDM1	639	Gene Expression	REACT:R-HSA-74160
prdm1	PRDM1	639	Generic Transcription Pathway	REACT:R-HSA-212436
prdm1	PRDM1	639	Regulation of TP53 Activity	REACT:R-HSA-5633007
prdm1	PRDM1	639	Regulation of TP53 Expression	REACT:R-HSA-6804754
prdm1	PRDM1	639	Regulation of TP53 Expression and Degradation	REACT:R-HSA-6806003
prdm1	PRDM1	639	Transcriptional Regulation by TP53	REACT:R-HSA-3700989
npff	NPFF	8620	Class A/1 (Rhodopsin-like receptors)	REACT:R-HSA-373076
npff	NPFF	8620	G alpha (q) signalling events	REACT:R-HSA-416476
npff	NPFF	8620	Gastrin-CREB signalling pathway via PKC and MAPK	REACT:R-HSA-881907
npff	NPFF	8620	GPCR downstream signaling	REACT:R-HSA-388396
npff	NPFF	8620	GPCR ligand binding	REACT:R-HSA-500792
npff	NPFF	8620	Orexin and neuropeptides FF and QRFP bind to their respective receptors	REACT:R-HSA-389397
npff	NPFF	8620	Peptide ligand-binding receptors	REACT:R-HSA-375276
npff	NPFF	8620	Signaling by GPCR	REACT:R-HSA-372790
npff	NPFF	8620	Signal Transduction	REACT:R-HSA-162582
cpxm1 [No associated data found]				
ptgfrn [No associated data found]				
eva1c [No associated data found]				
fam3b [No associated data found]				
nell1 [No associated data found]				
pomgnt2	POMGNT2	84892	Mannose type O-glycan biosynthesis	KEGG:hsa00515
pomgnt2	POMGNT2	84892	Metabolic pathways	KEGG:hsa01100
pomgnt2	POMGNT2	84892	Metabolism of proteins	REACT:R-HSA-392499
pomgnt2	POMGNT2	84892	O-linked glycosylation	REACT:R-HSA-5173105
pomgnt2	POMGNT2	84892	Post-translational protein modification	REACT:R-HSA-597592
s100a13 [No associated data found]				
shisa3 [No associated data found]				
tpst2 [No associated data found]				
rtn4r [No associated data found]				
rarres1 [No associated data found]				
arhgap30	ARHGAP30	257106	Rho GTPase cycle	REACT:R-HSA-194840
arhgap30	ARHGAP30	257106	Signaling by Rho GTPases	REACT:R-HSA-194315
arhgap30	ARHGAP30	257106	Signal Transduction	REACT:R-HSA-162582
rnf122 [No associated data found]				
mrm3	MRM3	55178	Gene Expression	REACT:R-HSA-74160
mrm3	MRM3	55178	rRNA modification in the mitochondrion	REACT:R-HSA-6793080
mrm3	MRM3	55178	rRNA processing	REACT:R-HSA-72312
mrm3	MRM3	55178	rRNA processing in the mitochondrion	REACT:R-HSA-8868766
pla2r1	PLA2R1	22925	Acyl chain remodelling of PC	REACT:R-HSA-1482788
pla2r1	PLA2R1	22925	Acyl chain remodelling of PE	REACT:R-HSA-1482839
pla2r1	PLA2R1	22925	Acyl chain remodelling of PG	REACT:R-HSA-1482925
pla2r1	PLA2R1	22925	Acyl chain remodelling of PI	REACT:R-HSA-1482922
pla2r1	PLA2R1	22925	Acyl chain remodelling of PS	REACT:R-HSA-1482801
pla2r1	PLA2R1	22925	Glycerophospholipid biosynthesis	REACT:R-HSA-1483206
pla2r1	PLA2R1	22925	Metabolism	REACT:R-HSA-1430728
pla2r1	PLA2R1	22925	Metabolism of lipids and lipoproteins	REACT:R-HSA-556833
pla2r1	PLA2R1	22925	Phagosome	KEGG:hsa04145
pla2r1	PLA2R1	22925	Phospholipid metabolism	REACT:R-HSA-1483257
pla2r1	PLA2R1	22925	Synthesis of PA	REACT:R-HSA-1483166
pla2r1	PLA2R1	22925	Tuberculosis	KEGG:hsa05152
spink6	SPINK6	404203	Developmental Biology	REACT:R-HSA-1266738
